slug,brand,name,url,listed_price_usd,missing_parts_cost_usd,real_build_cost_usd,completeness_pct,cost_per_wh_usd,cost_per_w_usd,panel_watts,storage_wh,inverter_watts,voltage,chemistry,retailer,price_low_6mo_usd,price_high_6mo_usd,price_points_6mo,price_observed_at
bluetti-500w-ac180p-bluetti-ac180p-main-unit-only,Bluetti,"BLUETTI Premium 150 [AC180P] Portable Power Station + Choose Your Custom Your Custom | 3,500 Cycles | 5‑Year Warranty | Complete Solar Generator Kit - Bluetti AC180P [Main Unit Only]",https://offgridempire.com/kits/bluetti-500w-ac180p-bluetti-ac180p-main-unit-only,699,0,699,86,0.49,1.4,500,1440,1800,48,LiFePO4,Shop Solar Kits,699,999,89,2026-08-28
bluetti-500w-ac180p-double-kit-2-x-200w-rigid-panels,Bluetti,"BLUETTI Premium 150 [AC180P] Portable Power Station + Choose Your Custom Your Custom | 3,500 Cycles | 5‑Year Warranty | Complete Solar Generator Kit - Double Kit [2 x 200W Rigid Panels]",https://offgridempire.com/kits/bluetti-500w-ac180p-double-kit-2-x-200w-rigid-panels,969,0,969,86,0.67,1.94,500,1440,1800,48,LiFePO4,Shop Solar Kits,969,1249,89,2026-08-28
bluetti-500w-ac180p-eclipse-kit-1-x-200w-folding-panels,Bluetti,"BLUETTI Premium 150 [AC180P] Portable Power Station + Choose Your Custom Your Custom | 3,500 Cycles | 5‑Year Warranty | Complete Solar Generator Kit - Eclipse Kit [1 x 200W Folding Panels]",https://offgridempire.com/kits/bluetti-500w-ac180p-eclipse-kit-1-x-200w-folding-panels,909,0,909,86,0.63,1.82,500,1440,1800,12,LiFePO4,Shop Solar Kits,909,1069,89,2026-08-28
bluetti-500w-ac180p-nomad-f-2-x-200w-folding-panels,Bluetti,"BLUETTI Premium 150 [AC180P] Portable Power Station + Choose Your Custom Your Custom | 3,500 Cycles | 5‑Year Warranty | Complete Solar Generator Kit - Nomad F [2 x 200W Folding Panels]",https://offgridempire.com/kits/bluetti-500w-ac180p-nomad-f-2-x-200w-folding-panels,1169,0,1169,86,0.81,2.34,500,1440,1800,48,LiFePO4,Shop Solar Kits,1169,1349,89,2026-08-28
bluetti-500w-ac180p-nomad-r-2-x-200w-rigid-panels-brackets,Bluetti,"BLUETTI Premium 150 [AC180P] Portable Power Station + Choose Your Custom Your Custom | 3,500 Cycles | 5‑Year Warranty | Complete Solar Generator Kit - Nomad R [2 x 200W Rigid Panels + Brackets]",https://offgridempire.com/kits/bluetti-500w-ac180p-nomad-r-2-x-200w-rigid-panels-brackets,989,0,989,86,0.69,1.98,500,1440,1800,48,LiFePO4,Shop Solar Kits,989,1269,89,2026-08-28
bluetti-ac200pl-basecamp-kit-1-x-200w-folding-panels-emp,Bluetti,"BLUETTI Premium 200 [AC200PL] Portable Power Statio | Complete Solar Generator Kit | 3,500 Cycles | 5‑Year Warranty | Choose Your Bundle - Basecamp Kit [1 x 200W Folding Panels + EMP Bag]",https://offgridempire.com/kits/bluetti-ac200pl-basecamp-kit-1-x-200w-folding-panels-emp,1789,0,1789,71,0.78,,0,2304,2400,48,LiFePO4,Shop Solar Kits,1789,1999,90,2026-08-28
bluetti-ac200pl-bluetti-ac200p-l-main-unit-only,Bluetti,"BLUETTI Premium 200 [AC200PL] Portable Power Statio | Complete Solar Generator Kit | 3,500 Cycles | 5‑Year Warranty | Choose Your Bundle - Bluetti AC200P L [Main Unit Only]",https://offgridempire.com/kits/bluetti-ac200pl-bluetti-ac200p-l-main-unit-only,1299,0,1299,71,0.56,,0,2304,2400,48,LiFePO4,Shop Solar Kits,1199,1999,90,2026-08-28
bluetti-ac200pl-double-kit-2-x-200w-rigid-panels,Bluetti,"BLUETTI Premium 200 [AC200PL] Portable Power Statio | Complete Solar Generator Kit | 3,500 Cycles | 5‑Year Warranty | Choose Your Bundle - Double Kit [2 x 200W Rigid Panels]",https://offgridempire.com/kits/bluetti-ac200pl-double-kit-2-x-200w-rigid-panels,1589,0,1589,71,0.69,,0,2304,2400,48,LiFePO4,Shop Solar Kits,1589,1999,90,2026-08-28
bluetti-ac200pl-eclipse-kit-1-x-200w-folding-panels,Bluetti,"BLUETTI Premium 200 [AC200PL] Portable Power Statio | Complete Solar Generator Kit | 3,500 Cycles | 5‑Year Warranty | Choose Your Bundle - Eclipse Kit [1 x 200W Folding Panels]",https://offgridempire.com/kits/bluetti-ac200pl-eclipse-kit-1-x-200w-folding-panels,1509,0,1509,71,0.65,,0,2304,2400,48,LiFePO4,Shop Solar Kits,1509,1999,90,2026-08-28
bluetti-ac200pl-nomad-kit-2-x-200w-folding-panels,Bluetti,"BLUETTI Premium 200 [AC200PL] Portable Power Statio | Complete Solar Generator Kit | 3,500 Cycles | 5‑Year Warranty | Choose Your Bundle - Nomad Kit [2 x 200W Folding Panels]",https://offgridempire.com/kits/bluetti-ac200pl-nomad-kit-2-x-200w-folding-panels,1749,0,1749,71,0.76,,0,2304,2400,48,LiFePO4,Shop Solar Kits,1749,1999,90,2026-08-28
bluetti-ac200pl-quad-kit-4-x-200w-rigid-panels,Bluetti,"BLUETTI Premium 200 [AC200PL] Portable Power Statio | Complete Solar Generator Kit | 3,500 Cycles | 5‑Year Warranty | Choose Your Bundle - Quad Kit [4 x 200W Rigid Panels]",https://offgridempire.com/kits/bluetti-ac200pl-quad-kit-4-x-200w-rigid-panels,1899,0,1899,71,0.82,,0,2304,2400,48,LiFePO4,Shop Solar Kits,1899,2389,90,2026-08-28
bluetti-ac300-b300-pv350,Bluetti,Bluetti AC300 + B300 + PV350 Solar Panel,https://offgridempire.com/kits/bluetti-ac300-b300-pv350,3799,0,3799,86,1.24,10.85,350,3072,3000,48,LiFePO4,Amazon,3799,3799,1,2026-03-23
bluetti-ac300-b300k-pv350,Bluetti,BLUETTI AC300 + B300K + 350W Solar Panel Bundle,https://offgridempire.com/kits/bluetti-ac300-b300k-pv350,2299,0,2299,86,0.83,6.57,350,2764,3000,48,LiFePO4,Bluetti,1799,4348,106,2026-04-28
bluetti-bluetti-ac,Bluetti,Bluetti AC180T 1433Wh / 1800W Portable Power Station,https://offgridempire.com/kits/bluetti-bluetti-ac,999,0,999,71,0.7,,0,1433,1800,48,LiFePO4,Shop Solar Kits,999,999,88,2026-08-28
bluetti-bluetti-ac-basecamp-kit-1-x-100w-folding-panels-emp,Bluetti,Bluetti AC2P 300W / 230.4Wh Portable Power Station + Choose Your Custom Your Custom Bundle | Complete Solar Generator Kit - Basecamp Kit [1 x 100W Folding Panels + EMP Bag],https://offgridempire.com/kits/bluetti-bluetti-ac-basecamp-kit-1-x-100w-folding-panels-emp,659,0,659,71,164.75,,0,4,300,12,LiFePO4,Shop Solar Kits,659,699,89,2026-08-28
bluetti-bluetti-ac-bluetti-ac2p-main-unit-only,Bluetti,Bluetti AC2P 300W / 230.4Wh Portable Power Station + Choose Your Custom Your Custom Bundle | Complete Solar Generator Kit - Bluetti AC2P [Main Unit Only],https://offgridempire.com/kits/bluetti-bluetti-ac-bluetti-ac2p-main-unit-only,209,0,209,71,52.25,,0,4,300,12,LiFePO4,Shop Solar Kits,209,299,89,2026-08-28
bluetti-bluetti-ac-double-kit-2-x-100w-rigid-panels,Bluetti,Bluetti AC2P 300W / 230.4Wh Portable Power Station + Choose Your Custom Your Custom Bundle | Complete Solar Generator Kit - Double Kit [2 x 100W Rigid Panels],https://offgridempire.com/kits/bluetti-bluetti-ac-double-kit-2-x-100w-rigid-panels,409,0,409,71,102.25,,0,4,300,12,LiFePO4,Shop Solar Kits,409,439,89,2026-08-28
bluetti-bluetti-ac-eclipse-kit-1-x-100w-folding-panels,Bluetti,Bluetti AC2P 300W / 230.4Wh Portable Power Station + Choose Your Custom Your Custom Bundle | Complete Solar Generator Kit - Eclipse Kit [1 x 100W Folding Panels],https://offgridempire.com/kits/bluetti-bluetti-ac-eclipse-kit-1-x-100w-folding-panels,379,0,379,71,94.75,,0,4,300,12,LiFePO4,Shop Solar Kits,379,429,89,2026-08-28
bluetti-bluetti-ac-nomad-kit-2-x-100w-folding-panels,Bluetti,Bluetti AC2P 300W / 230.4Wh Portable Power Station + Choose Your Custom Your Custom Bundle | Complete Solar Generator Kit - Nomad Kit [2 x 100W Folding Panels],https://offgridempire.com/kits/bluetti-bluetti-ac-nomad-kit-2-x-100w-folding-panels,509,0,509,71,127.25,,0,4,300,12,LiFePO4,Shop Solar Kits,509,569,89,2026-08-28
bluetti-bluetti-eb,Bluetti,BLUETTI EB3A Portable Power Station | 600W / 268wH Lithium Battery,https://offgridempire.com/kits/bluetti-bluetti-eb,299,0,299,71,1.12,,0,268,1200,24,LiFePO4,Shop Solar Kits,239,299,91,2026-08-28
callsun-15w-12v-solar-battery-charger-maintainer-smart-contr,Callsun,"Callsun 15W 12V Solar Battery Charger Maintainer with Smart Controller, IP68 Waterproof, High-Transparency Tempered Glass, 360° Mount, 12V Solar Panel Kit for Car/RV/Boat/Motorcycle",https://offgridempire.com/kits/callsun-15w-12v-solar-battery-charger-maintainer-smart-contr,28,0,28,0,,,0,0,0,12,Unknown,Amazon,27.99,27.99,20,2026-08-28
callsun-ntype-16bb-200w-bifacial-200-watt-for-12v-battery-sy,Callsun,"Callsun N-Type 16BB 200W Bifacial Solar Panel, 200 Watt Solar Panel for 12V Battery Systems, 25% High Efficiency, Dual-Module Parallel Anti-Shade Design, for RV Van Marine Home Rooftop Off-Grid",https://offgridempire.com/kits/callsun-ntype-16bb-200w-bifacial-200-watt-for-12v-battery-sy,152,0,152,0,,,0,0,0,12,Unknown,Amazon,151.97,179.99,65,2026-08-28
core-1.6kw-core-max-2-x-100ah-24v-lfp-battery-5kwh,CORE,CORE 1.6kW Off-Grid Solar Kit - Dual Rich Solar 3K Inverters - 5-7kWh Lithium Battery [CORE MAX] - 2 x 100Ah 24V LFP Battery - 5kWh,https://offgridempire.com/kits/core-1.6kw-core-max-2-x-100ah-24v-lfp-battery-5kwh,4389,0,4389,71,0.88,2.74,1600,5000,0,24,LiFePO4,Shop Solar Kits,4389,4389,85,2026-08-28
core-1.6kw-core-max-3-x-100ah-24v-lfp-battery-7kwh,CORE,CORE 1.6kW Off-Grid Solar Kit - Dual Rich Solar 3K Inverters - 5-7kWh Lithium Battery [CORE MAX] - 3 x 100Ah 24V LFP Battery - 7kWh,https://offgridempire.com/kits/core-1.6kw-core-max-3-x-100ah-24v-lfp-battery-7kwh,4989,0,4989,71,0.71,3.12,1600,7000,0,24,LiFePO4,Shop Solar Kits,4989,4989,85,2026-08-28
core-3.2kw-core-pro,CORE,CORE 3.2kW Off-Grid Solar Kit - Rich Solar 6K Inverter - 10kWh Lithium Battery [CORE PRO],https://offgridempire.com/kits/core-3.2kw-core-pro,5989,0,5989,86,0.6,1.87,3200,10000,7500,48,LiFePO4,Shop Solar Kits,5989,5989,85,2026-08-28
core-7kw-core-plus-2-x-100ah-24v-lfp-battery-5kwh,CORE,CORE 800W Off-Grid Solar Kit - Rich Solar 3K Inverter - 5-7kWh Lithium Battery [CORE PLUS] - 2 x 100Ah 24V LFP Battery - 5kWh,https://offgridempire.com/kits/core-7kw-core-plus-2-x-100ah-24v-lfp-battery-5kwh,2549,0,2549,100,0.51,3.19,800,5000,3000,24,LiFePO4,Shop Solar Kits,2549,2549,85,2026-08-28
core-7kw-core-plus-3-x-100ah-24v-lfp-battery-7kwh,CORE,CORE 800W Off-Grid Solar Kit - Rich Solar 3K Inverter - 5-7kWh Lithium Battery [CORE PLUS] - 3 x 100Ah 24V LFP Battery - 7kWh,https://offgridempire.com/kits/core-7kw-core-plus-3-x-100ah-24v-lfp-battery-7kwh,3089,0,3089,100,0.44,3.86,800,7000,3000,24,LiFePO4,Shop Solar Kits,3089,3089,85,2026-08-28
dokio-100w-portable-foldable-kit-19x26in-53lb-separate-contr,DOKIO,"DOKIO 100W Portable Foldable Solar Panel Kit (19x26in, 5.3lb), with Separate Controller and Dual USB, Monocrystalline Charger for 12V Batteries & Power Stations, RV Camping Trailer Emergency Backup",https://offgridempire.com/kits/dokio-100w-portable-foldable-kit-19x26in-53lb-separate-contr,69,0,69,0,,,0,0,0,12,Unknown,Amazon,64.77,68.77,65,2026-08-28
dokio-200w-portable-foldable-kit-compact-20x264in-design-97l,DOKIO,"DOKIO 200W Portable Foldable Solar Panel Kit, Compact 20x26.4in Design 9.7lb with Standalone Controller and USB, Monocrystalline Charger for 12V Batteries, Power Stations, RV Camping Emergency Use",https://offgridempire.com/kits/dokio-200w-portable-foldable-kit-compact-20x264in-design-97l,150,0,150,0,,,0,0,0,12,Unknown,Amazon,86.17,149.77,59,2026-08-28
eco-worthy-200w-complete,Eco-Worthy,ECO-WORTHY 200W 12V Complete Kit with 100Ah Battery + 1100W Inverter,https://offgridempire.com/kits/eco-worthy-200w-complete,600,119,719,71,0.56,3.6,200,1280,1100,12,LiFePO4,Amazon,399.99,639.99,128,2026-08-28
eco-worthy-200w-starter,Eco-Worthy,Eco-Worthy 200W 12V Solar Starter Kit,https://offgridempire.com/kits/eco-worthy-200w-starter,186,417,603,57,,3.02,200,0,0,12,None,Amazon,134.99,258.85,266,2026-08-28
eco-worthy-400w-premium-mppt,Eco-Worthy,ECO-WORTHY 400W 12V Premium Solar Panel Kit with 40A MPPT,https://offgridempire.com/kits/eco-worthy-400w-premium-mppt,427,351,778,57,,1.95,400,0,0,12,None,Amazon,343.99,569.99,197,2026-08-28
eco-worthy-400w-ultra-280ah,Eco-Worthy,ECO-WORTHY 400W 12V Complete Kit Ultra with 40A MPPT + 280Ah LiFePO4 + 2000W Inverter,https://offgridempire.com/kits/eco-worthy-400w-ultra-280ah,1250,0,1250,86,0.35,3.13,400,3584,2000,12,LiFePO4,Amazon,1169.99,1599.99,113,2026-08-28
eco-worthy-eco-worthy-energy-storage-system-powermega-48v-31,Eco-Worthy,"ECO-WORTHY Energy Storage System, Powermega 48V 314Ah(V2) LiFePO4 Battery with 5kW Inverter, Active Balancing BMS, Built-in Bluetooth and WiFi, Communication-Ready for Home Backup, Emergency Use",https://offgridempire.com/kits/eco-worthy-eco-worthy-energy-storage-system-powermega-48v-31,2900,0,2900,0,,,0,0,0,12,Unknown,Amazon,2634.99,3099.99,14,2026-05-21
ecoflow-10kw-ecoflow-ocean,EcoFlow,EcoFlow OCEAN PRO 10kWh Battery Module | LFP |  IP67 Rated | UL 9540A/B | Stackable to 80kWh | Residential & Backup Power,https://offgridempire.com/kits/ecoflow-10kw-ecoflow-ocean,6899,0,6899,57,0.69,,0,10000,0,48,LiFePO4,Shop Solar Kits,6899,6899,85,2026-08-28
ecoflow-11kw-ecoflow-delta-basecamp-kit-4-x-200w-rigid-solar-panel,EcoFlow,"EcoFlow DELTA 3 Ultra Plus – 3,072Wh / 3,600W Portable Power Station + Smart Output Priority Tech | Expandable to 11kWh | 5-Year Warranty | Complete Solar Kit - Basecamp Kit [4 x 200W Rigid Solar Panel + EMP Bag]",https://offgridempire.com/kits/ecoflow-11kw-ecoflow-delta-basecamp-kit-4-x-200w-rigid-solar-panel,2798,0,2798,71,0.91,,0,3072,3600,48,LiFePO4,Shop Solar Kits,2796.64,2797.94,87,2026-08-28
ecoflow-11kw-ecoflow-delta-delta-3-ultra-plus-main-unit-only,EcoFlow,"EcoFlow DELTA 3 Ultra Plus – 3,072Wh / 3,600W Portable Power Station + Smart Output Priority Tech | Expandable to 11kWh | 5-Year Warranty | Complete Solar Kit - DELTA 3 ULTRA Plus [Main Unit Only]",https://offgridempire.com/kits/ecoflow-11kw-ecoflow-delta-delta-3-ultra-plus-main-unit-only,1599,0,1599,71,0.52,,0,3072,3600,48,LiFePO4,Shop Solar Kits,1499,1599,87,2026-08-28
ecoflow-11kw-ecoflow-delta-hex-kit-6-x-200w-rigid-solar-panel,EcoFlow,"EcoFlow DELTA 3 Ultra Plus – 3,072Wh / 3,600W Portable Power Station + Smart Output Priority Tech | Expandable to 11kWh | 5-Year Warranty | Complete Solar Kit - Hex Kit [6 x 200W Rigid Solar Panel]",https://offgridempire.com/kits/ecoflow-11kw-ecoflow-delta-hex-kit-6-x-200w-rigid-solar-panel,2642,0,2642,71,0.86,,0,3072,3600,48,LiFePO4,Shop Solar Kits,2637.14,2642.34,87,2026-08-28
ecoflow-11kw-ecoflow-delta-nomad-kit-2-x-200w-folding-solar-panel,EcoFlow,"EcoFlow DELTA 3 Ultra Plus – 3,072Wh / 3,600W Portable Power Station + Smart Output Priority Tech | Expandable to 11kWh | 5-Year Warranty | Complete Solar Kit - Nomad Kit [2 x 200W Folding Solar Panel]",https://offgridempire.com/kits/ecoflow-11kw-ecoflow-delta-nomad-kit-2-x-200w-folding-solar-panel,2026,0,2026,71,0.66,,0,3072,3600,48,LiFePO4,Shop Solar Kits,2005.57,2025.97,87,2026-08-28
ecoflow-11kw-ecoflow-delta-quad-kit-4-x-200w-rigid-solar-panel,EcoFlow,"EcoFlow DELTA 3 Ultra Plus – 3,072Wh / 3,600W Portable Power Station + Smart Output Priority Tech | Expandable to 11kWh | 5-Year Warranty | Complete Solar Kit - Quad Kit [4 x 200W Rigid Solar Panel]",https://offgridempire.com/kits/ecoflow-11kw-ecoflow-delta-quad-kit-4-x-200w-rigid-solar-panel,2249,0,2249,71,0.73,,0,3072,3600,48,LiFePO4,Shop Solar Kits,2234.04,2249.23,87,2026-08-28
ecoflow-160w-max-ecoflow-river-2-max-160w-panel,EcoFlow,EcoFlow RIVER 2 [MAX] 512Wh / 500W Portable Power Station + Choose Your Custom Bundle | Complete Solar Kit - EcoFlow River 2 Max + 160W Panel,https://offgridempire.com/kits/ecoflow-160w-max-ecoflow-river-2-max-160w-panel,537,0,537,86,1.05,3.36,160,512,600,12,LiFePO4,Shop Solar Kits,437,537,85,2026-08-28
ecoflow-160w-pro-ecoflow-river-2-pro-160w-solar-panel,EcoFlow,EcoFlow RIVER 2 [PRO] 768Wh / 800W Portable Power Station + Choose Your Custom Bundle | Complete Solar Kit - EcoFlow River 2 Pro + 160W Solar Panel,https://offgridempire.com/kits/ecoflow-160w-pro-ecoflow-river-2-pro-160w-solar-panel,899,0,899,86,1.17,5.62,160,768,800,24,LiFePO4,Shop Solar Kits,499,899,85,2026-08-28
ecoflow-200w-max-delta-max-base-camp-kit-4-x-200w-panels,EcoFlow,"EcoFlow DELTA [MAX] Solar Kits - 2,400W / 2,016Wh Portable Power Station + Choose Your Custom Bundle | Complete Solar Generator Kit - DELTA MAX Base Camp Kit [4 x 200W Panels + EMP Bag]",https://offgridempire.com/kits/ecoflow-200w-max-delta-max-base-camp-kit-4-x-200w-panels,2425,0,2425,86,1.2,12.13,200,2016,2400,24,LiFePO4,Shop Solar Kits,1799,2799,94,2026-08-28
ecoflow-2400w-max-delta-max-double-kit-2-x-200w-rigid-pane,EcoFlow,"EcoFlow DELTA [MAX] Solar Kits - 2,400W / 2,016Wh Portable Power Station + Choose Your Custom Bundle | Complete Solar Generator Kit - DELTA MAX Double Kit [2 x 200W Rigid Panels]",https://offgridempire.com/kits/ecoflow-2400w-max-delta-max-double-kit-2-x-200w-rigid-pane,1487,0,1487,86,0.74,0.62,2400,2016,2400,24,LiFePO4,Shop Solar Kits,1486.92,1899,94,2026-08-28
ecoflow-2400w-max-delta-max-double-quad-kit-8-x-200w-rigid,EcoFlow,"EcoFlow DELTA [MAX] Solar Kits - 2,400W / 2,016Wh Portable Power Station + Choose Your Custom Bundle | Complete Solar Generator Kit - DELTA MAX Double Quad Kit [8 x 200W Rigid Panels]",https://offgridempire.com/kits/ecoflow-2400w-max-delta-max-double-quad-kit-8-x-200w-rigid,3648,0,3648,86,1.81,1.52,2400,2016,2400,24,LiFePO4,Shop Solar Kits,1799,4129,94,2026-08-28
ecoflow-2400w-max-delta-max-eclipse-kit-1-x-200w-folding-p,EcoFlow,"EcoFlow DELTA [MAX] Solar Kits - 2,400W / 2,016Wh Portable Power Station + Choose Your Custom Bundle | Complete Solar Generator Kit - DELTA MAX Eclipse Kit [1 x 200W Folding Panel]",https://offgridempire.com/kits/ecoflow-2400w-max-delta-max-eclipse-kit-1-x-200w-folding-p,1408,0,1408,86,0.7,0.59,2400,2016,2400,24,Unknown,Shop Solar Kits,1408.12,1899,94,2026-08-28
ecoflow-2400w-max-delta-max-hex-kit-6-x-100w-rigid-panels,EcoFlow,"EcoFlow DELTA [MAX] Solar Kits - 2,400W / 2,016Wh Portable Power Station + Choose Your Custom Bundle | Complete Solar Generator Kit - DELTA MAX Hex Kit [6 x 100W Rigid Panels]",https://offgridempire.com/kits/ecoflow-2400w-max-delta-max-hex-kit-6-x-100w-rigid-panels,2156,0,2156,86,1.07,0.9,2400,2016,2400,24,LiFePO4,Shop Solar Kits,1598,2155.94,94,2026-08-28
ecoflow-2400w-max-delta-max-nomad-kit-2-x-200w-folding-pan,EcoFlow,"EcoFlow DELTA [MAX] Solar Kits - 2,400W / 2,016Wh Portable Power Station + Choose Your Custom Bundle | Complete Solar Generator Kit - DELTA MAX Nomad Kit [2 x 200W Folding Panels]",https://offgridempire.com/kits/ecoflow-2400w-max-delta-max-nomad-kit-2-x-200w-folding-pan,1688,0,1688,86,0.84,0.7,2400,2016,2400,24,LiFePO4,Shop Solar Kits,1687.81,1899,94,2026-08-28
ecoflow-2400w-max-delta-max-quad-kit-4-x-200w-rigid-panels,EcoFlow,"EcoFlow DELTA [MAX] Solar Kits - 2,400W / 2,016Wh Portable Power Station + Choose Your Custom Bundle | Complete Solar Generator Kit - DELTA MAX Quad Kit [4 x 200W Rigid Panels]",https://offgridempire.com/kits/ecoflow-2400w-max-delta-max-quad-kit-4-x-200w-rigid-panels,1838,0,1838,86,0.91,0.77,2400,2016,2400,24,LiFePO4,Shop Solar Kits,1799,2069,94,2026-08-28
ecoflow-2400w-max-delta-max-unit-only,EcoFlow,"EcoFlow DELTA [MAX] Solar Kits - 2,400W / 2,016Wh Portable Power Station + Choose Your Custom Bundle | Complete Solar Generator Kit - DELTA MAX [Unit Only]",https://offgridempire.com/kits/ecoflow-2400w-max-delta-max-unit-only,1049,0,1049,86,0.52,0.44,2400,2016,2400,24,LiFePO4,Shop Solar Kits,1049,1899,94,2026-08-28
ecoflow-6kw-ultra-delta-pro-ultra-inverter-1-x-6kwh-batter,EcoFlow,"EcoFlow DELTA PRO [ULTRA] - 7,200W Output / 6kWh-90kWh Capacity | 5.6kW-16.8kW Solar Input | 5-Year Warranty - DELTA Pro Ultra [Inverter + 1 x 6kWh Battery]",https://offgridempire.com/kits/ecoflow-6kw-ultra-delta-pro-ultra-inverter-1-x-6kwh-batter,4199,0,4199,86,0.68,10.5,400,6144,7200,48,LiFePO4,Shop Solar Kits,4099,4199,85,2026-08-28
ecoflow-6kw-ultra-delta-pro-ultra-inverter-2-x-battery-12k,EcoFlow,"EcoFlow DELTA PRO [ULTRA] - 7,200W Output / 6kWh-90kWh Capacity | 5.6kW-16.8kW Solar Input | 5-Year Warranty - DELTA Pro Ultra [Inverter + 2 x Battery] - 12kWh",https://offgridempire.com/kits/ecoflow-6kw-ultra-delta-pro-ultra-inverter-2-x-battery-12k,5999,0,5999,86,0.98,15,400,6144,7200,48,LiFePO4,Shop Solar Kits,5999,6499,85,2026-08-28
ecoflow-6kw-ultra-delta-pro-ultra-inverter-3-x-battery-18k,EcoFlow,"EcoFlow DELTA PRO [ULTRA] - 7,200W Output / 6kWh-90kWh Capacity | 5.6kW-16.8kW Solar Input | 5-Year Warranty - DELTA Pro Ultra [Inverter + 3 x Battery] - 18kWh",https://offgridempire.com/kits/ecoflow-6kw-ultra-delta-pro-ultra-inverter-3-x-battery-18k,7999,0,7999,86,1.3,20,400,6144,7200,48,LiFePO4,Shop Solar Kits,7998,7999,85,2026-08-28
ecoflow-6kw-ultra-delta-pro-ultra-inverter-4-x-battery-24k,EcoFlow,"EcoFlow DELTA PRO [ULTRA] - 7,200W Output / 6kWh-90kWh Capacity | 5.6kW-16.8kW Solar Input | 5-Year Warranty - DELTA Pro Ultra [Inverter + 4 x Battery] - 24kWh",https://offgridempire.com/kits/ecoflow-6kw-ultra-delta-pro-ultra-inverter-4-x-battery-24k,10099,0,10099,86,1.64,25.25,400,6144,7200,48,LiFePO4,Shop Solar Kits,9999,10099,85,2026-08-28
ecoflow-6kw-ultra-delta-pro-ultra-inverter-5-x-battery-30k,EcoFlow,"EcoFlow DELTA PRO [ULTRA] - 7,200W Output / 6kWh-90kWh Capacity | 5.6kW-16.8kW Solar Input | 5-Year Warranty - DELTA Pro Ultra [Inverter + 5 x Battery] - 30kWh",https://offgridempire.com/kits/ecoflow-6kw-ultra-delta-pro-ultra-inverter-5-x-battery-30k,12199,0,12199,86,1.99,30.5,400,6144,7200,48,LiFePO4,Shop Solar Kits,11998,12199,85,2026-08-28
ecoflow-80kw-ecoflow-ocean-1-x-10kwh-battery-inverter,EcoFlow,EcoFlow OCEAN PRO - Hybrid Inverter + 10-80kWh Battery Modules | 120/240V Output | 40kW Solar Input | Indoor / Outdoor Rated | 15-Year Warranty - 1 x 10KWH Battery + Inverter,https://offgridempire.com/kits/ecoflow-80kw-ecoflow-ocean-1-x-10kwh-battery-inverter,9598,0,9598,71,0.96,0.24,40000,10000,0,48,LiFePO4,Shop Solar Kits,9598,9598,86,2026-08-28
ecoflow-80kw-ecoflow-ocean-2-x-10kwh-batteries-20kwh-inverter,EcoFlow,EcoFlow OCEAN PRO - Hybrid Inverter + 10-80kWh Battery Modules | 120/240V Output | 40kW Solar Input | Indoor / Outdoor Rated | 15-Year Warranty - 2 x 10KWH Batteries [20KWH] + Inverter,https://offgridempire.com/kits/ecoflow-80kw-ecoflow-ocean-2-x-10kwh-batteries-20kwh-inverter,16389,0,16389,71,1.64,0.41,40000,10000,0,48,LiFePO4,Shop Solar Kits,16389,16389,86,2026-08-28
ecoflow-80kw-ecoflow-ocean-3-x-10kwh-batteries-30kwh-inverter,EcoFlow,EcoFlow OCEAN PRO - Hybrid Inverter + 10-80kWh Battery Modules | 120/240V Output | 40kW Solar Input | Indoor / Outdoor Rated | 15-Year Warranty - 3 x 10KWH Batteries [30KWH] + Inverter,https://offgridempire.com/kits/ecoflow-80kw-ecoflow-ocean-3-x-10kwh-batteries-30kwh-inverter,23189,0,23189,71,2.32,0.58,40000,10000,0,48,LiFePO4,Shop Solar Kits,23189,23189,86,2026-08-28
ecoflow-80kw-ecoflow-ocean-none-inverter-only,EcoFlow,EcoFlow OCEAN PRO - Hybrid Inverter + 10-80kWh Battery Modules | 120/240V Output | 40kW Solar Input | Indoor / Outdoor Rated | 15-Year Warranty - None [Inverter Only],https://offgridempire.com/kits/ecoflow-80kw-ecoflow-ocean-none-inverter-only,2799,0,2799,71,0.03,0.07,40000,80000,0,48,LiFePO4,Shop Solar Kits,2799,2799,86,2026-08-28
ecoflow-delta-pro-400w,EcoFlow,EcoFlow DELTA Pro + 400W Solar Panel,https://offgridempire.com/kits/ecoflow-delta-pro-400w,1899,0,1899,86,0.53,4.75,400,3600,3600,48,LiFePO4,EcoFlow US,1399,4999,319,2026-08-28
ecoflow-delta2-220w,EcoFlow,EcoFlow DELTA 2 1024Wh + 220W Solar Panel,https://offgridempire.com/kits/ecoflow-delta2-220w,449,0,449,86,0.44,2.04,220,1024,1800,48,LiFePO4,EcoFlow US,419,1649,266,2026-06-21
ecoflow-delta2-2x220w,EcoFlow,EcoFlow DELTA 2 1024Wh + 2x 220W Solar Panels,https://offgridempire.com/kits/ecoflow-delta2-2x220w,869,0,869,86,0.85,1.98,440,1024,1800,48,LiFePO4,EcoFlow US,799,2297,203,2026-06-21
ecoflow-delta2max-400w,EcoFlow,EcoFlow DELTA 2 Max 2048Wh + 400W Solar Panel,https://offgridempire.com/kits/ecoflow-delta2max-400w,1049,0,1049,86,0.51,2.62,400,2048,2400,48,LiFePO4,EcoFlow US,849,2999,293,2026-08-28
